keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
"Vortex Space Systems, LLC",BILLI AL,CAAVCVAX5CB5,A0MMH,"Njesia NR.5, Rruga E Kosovareve,Ndertesa 35,Tirana,1019, Albania","Njesia NR.5, Rruga E Kosovareve,Ndertesa 35,Tirana,1019, Albania",https://www.billial.al/,"Jul 21, 1998",Luis Cenolli,Sybi Cenolli,"(blank), Albania",Not Applicable
"Vortex Space Systems, LLC","CONFIDENT CONTROLS USA, INC",J8Q4WM71NQ79,3CDX7,"4930 West Chester Pike STE 104,Newtown Square, Pennsylvania,19073-2928, United States","Fieldstone Building,4930 West Chester Pike,Newtown Square, Pennsylvania,19073-2928, United States",,"May 27, 2003","ANTONIA E O'Keefe, president","CHARLES J O'Keefe, vice president","Pennsylvania, United States",Pennsylvania 05
"Vortex Space Systems, LLC",LOGISTICUS SOLUTIONS LLC,JE73GETCNKQ8,7YNF8,"2735 Lauren Lake DR,Shiloh, Illinois,62221-8627, United States","2735 Lauren Lake DR,Shiloh, Illinois,62221-8627, United States",,"Feb 3, 2011","Vonzetta M Thomas, Owner","Jerry Thomas, Owner","Virginia, United States",Illinois 13
"Campostella Research and Consulting, LLC",CAMPOSTELLA RESEARCH AND CONSULTING LLC,YPL3PSFKSJ49,(blank),"134 Ike DR,Alexandria, Virginia,22314-4594, United States","134 Ike DR,Alexandria, Virginia,22314-4594, United States",,"May 18, 2020",Eva M Campo,Eva M Campo,"Virginia, United States",Virginia 08
Michelle Bailey,ME TIME T-TIME LLC,V3QRHPPVW6L5,9LAT2,"W1621 Fox Ridge RD,Keshena, Wisconsin,54135-9313, United States","PO Box 1005,Keshena, Wisconsin,54135-0961, United States",,"Nov 19, 2021",Michelle Bailey,Michelle Bailey,"Wisconsin, United States",Wisconsin 08
Michelle Bailey,"CREATIVE ENGINEERING SOLUTIONS, INC.",EMVEJLTFM6J1,9CRD1,"602 N Capitol AVE STE 200,Indianapolis, Indiana,46204-1365, United States","PO Box 11126,Indianapolis, Indiana,46201, United States",,"Sep 1, 2021","Michelle Bailey, Office Administrator","Michelle Bailey, Office Administrator","Indiana, United States",Indiana 07
Michelle Bailey,"PURECOAT INTERNATIONAL, LLC",K8C7RSN4NXL5,0WHR1,"3301 Electronics WAY STE B,West Palm Beach, Florida,33407-4636, United States","3301 Electronics WAY,West Palm Beach, Florida,33407-4636, United States",https://www.purecoat.com/,"Jul 1, 1997","Ronald Keohan, MR",Michelle Bailey,"Florida, United States",Florida 20
Michelle Bailey,"PURECOAT NORTH, LLC",NDA2HP4W8YN6,4AVM9,"39 Hittinger ST,Belmont, Massachusetts,02478-4039, United States","3301 Electronics WAY,Suite B,West Palm Beach, Florida,33407-4636, United States",https://purecoatnorth.com/,"Dec 6, 2002",Michelle Bailey,Thomas Mahoney,"Massachusetts, United States",Massachusetts 05
Michelle Bailey,,,,,,,,,,,
"Repurpose Farm Plastic, Inc.",,,,"108 LAKELAND AVE,DOVER, DE,19901-5109, USA",,,,,,,
"Smart HLPR, LLC","SMART HLPR, LLC",GXVCMTLKZP96,88CE6,"160 Streamwood RD,Troutman, North Carolina,28166-8825, United States","160 Streamwood RD.,Troutman, North Carolina,28166, United States",,"Apr 27, 2018","Roger V Bostelman, Dr.",Roger Bostelman,"Maryland, United States",North Carolina 10
Move And Still LLC,"ON THE MOVE CONTRACTING SERVICES, LLC",KMJXNNTTC5L4,68XU1,"18 Green Pine LN,Webster, New York,14580-8963, United States","18 Green Pine Lane,Webster, New York,14580-8963, United States",http://www.onthemovecontractingservices.com/,"Dec 1, 2009","MAAT REED, PRESIDENT",MAAT REED,"New York, United States",New York 25
OncoRedox Ltd.,ONCOREDOX LTD,DC8TPWV4DVJ8,6577A,"6 Netanyahu Yehonatan ST.,Or Yehuda,(blank), Israel","6 Netanyahu Yehonatan ST.,Or Yehuda,(blank), Israel",,"Jan 1, 2023","Gal Meister, CEO","Gal Meister, CEO","(blank), Israel",Not Applicable
