keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Gibbs Marketing LLC,"UNIFIED STRATEGIC RESOURCES, LLC",SKXHBN6V2KA5,87YE3,"11916 Saint Francis WAY,Bowie, Maryland,20721-2584, United States","4606 Foxhall Cres NW,Washington, District Of Columbia,20007-1061, United States",https://unifiedstrategic.com/,"Jan 16, 2014","Christian Gibbs, CEO","Christian Gibbs, CEO","Maryland, United States",Maryland 05
Gibbs Marketing LLC,MCFIELD & ASSOCIATES INC,KYSSJC2MEKY8,7Q4V6,"24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States","24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States",,"Jan 1, 2014",Seretha McField Gibbs,Seretha M McField Gibbs,"Illinois, United States",Illinois 14
Tailored fit,,,,"3706 S PINE ST,TACOMA, WA,98409-5707, USA",,,,,,,
"Hale, Inc.",MITCHEL HALE,QYFXK39P79K6,53RF4,"14230 Al Highway 28,Linden, Alabama,36748-3585, United States","14230 AL. HWY. 28,Linden, Alabama,36748-3585, United States",,"Jun 1, 2005",MELANIE M. HALE,MITCHEL J HALE,"Alabama, United States",Alabama 07
"Hale, Inc.",HALE FAMILY TRANSPORT LLC,HZ2FBMGTM7Z3,9QF55,"1299 93RD ST,Niagara Falls, New York,14304-2607, United States","1299 93RD ST,Niagara Falls, New York,14304-2607, United States",,"Jul 8, 2020","Gordon W hale, owner","Gordon W hale, owner","New York, United States",New York 26
"Hale, Inc.",CITY OF PLANTERSVILLE,C65XDGN67JV7,8U3M0,"12110 Hale LN,Plantersville, Texas,77363-7808, United States","12110 Hale Lane,Plantersville, Texas,77363-7808, United States",,"May 15, 2017","Karen Hale, Mayor","Karen Hale, Mayor","(blank), (blank)",Texas 10
"Hale, Inc.",HALE TECH LLC,ZLB1TLA6MRB9,05C32,"806 City Center BLVD,Newport News, Virginia,23606-2899, United States","806 City Center BLVD,Newport News, Virginia,23606-2899, United States",https://www.hale-tech.com/,"Nov 20, 2015","Daniel Hale, CEO","Daniel Hale, CEO","Virginia, United States",Virginia 03
"Hale, Inc.","HALE, ARVEL M.",R5K1HDJJMT74,340P1,"610 South 96TH AVE,Yakima, Washington,98908-9742, United States","610 S 96TH AVE,Yakima, Washington,98908-9742, United States",,"Jan 1, 1993","Arvel M Hale, Mr","Arvel M Hale, Mr","Washington, United States",Washington 04
Custom Spray Solutions,"ZERO TOLERANCE SNOW AND ICE SOLUTIONS, LLC",ETPGJ21BMMA4,91ZQ4,"900 N Nelson ST,Spokane, Washington,99202-6007, United States","900 N Nelson ST,Spokane, Washington,99202-6007, United States",,"Oct 1, 2019","Bryce Lund, Office Manager","Bryce Lund, President","Washington, United States",Washington 05
Custom Spray Solutions,AMERICAN SANITARY PRODUCTS INC,X248KNBLER81,0XN92,"10115 W Van Buren ST,STE C6,Tolleson, Arizona,85353-9602, United States","10115 W Van Buren,STE C6,Tolleson, Arizona,85353-9602, United States",https://www.americansanitaryproducts.us/,"May 15, 1991","Mary :Lockwood, Office Manager","Joe Sutton, Business Development Director","Maryland, United States",Arizona 07
