keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
"Rhizome, LLC",,,,"3592 Collins Ferry Rd Ste 250,null,Morgantown, WV,26505-2374, USA",,,,,,,
"Rhizome, LLC",THE RHIZOME CENTER FOR MIGRANTS,HJDUB76QGP61,(blank),"815 Brazos ST STE 500,Austin, Texas,78701-2509, United States","3403 West T C Jester BLVD #400,Houston, Texas,77018, United States",https://www.rhizomecenter.org/,"Apr 19, 2018",Tran Dang,Tran Dang,"Texas, United States",Texas 37
"Rhizome, LLC",RHIZOME DATA INC,UJHYTZ3RM7U6,(blank),"3619 Georgia Avenue NORTHWEST, APT 502,Washington, District Of Columbia,20010-1977, United States","3619 Georgia Avenue NORTHWEST, APT 502,Washington, District Of Columbia,20010-1977, United States",https://www.rhizomedata.com/,"Aug 9, 2022",Mishal Thadani,Mishal Thadani,"Delaware, United States",District Of Columbia 98
Scanogen Inc,SCANOGEN INC.,JK9PMLM41J77,6NSE7,"3102 Lord Baltimore DR,STE 214,Baltimore, Maryland,21244-2881, United States","3102 Lord Baltimore DR,STE 214,Baltimore, Maryland,21244-2881, United States",http://www.scanogen.com/,"Nov 19, 2012",ALFREDO A CELEDON,ALFREDO A CELEDON,"Delaware, United States",Maryland 07
SeeHear LLC,SEEHEAR LLC,NNGGL4HBEAW1,6XM87,"1716 N Danville ST,Arlington, Virginia,22201-4034, United States","1716 N Danville ST,Arlington, Virginia,22201-4034, United States",https://seehear.us/,"Jun 5, 2013",Silvio P Eberhardt,Silvio P Eberhardt,"Virginia, United States",Virginia 08
Sensing Machines LLC,SENSING MACHINES LLC,DQE7VT6GUTQ1,4J6H4,"12010 Hammonds Glen CIR,Kingsville, Maryland,21087-1515, United States","12010 Hammonds Glen CIR,Kingsville, Maryland,21087-1515, United States",http://www.sensing-machines.com/,"May 25, 2006","FRANCISCO Tejada, President","FRANCISCO Tejada, President","Maryland, United States",Maryland 01
"SmartBridge, Inc.","SMARTBRIDGE, LLC",MBF8QJZTKL83,42DG7,"2050 W Sam Houston PKWY S STE 1425,Houston, Texas,77042-2079, United States","2050 W Sam Houston PKWY S STE 1425,Houston, Texas,77042-2079, United States",https://smartbridge.com/,"Feb 19, 2003","Brooke Browne, Marketing Director","Deepthi Raju, Director","Texas, United States",Texas 07
Staff U,,,,"15508 W BELL ROAD STE 101-548,null,SURPRISE, AZ,85374-2432, USA",,,,,,,
Staff U,"GOVVAS HEALTH CARE SERVICES, INC.",HKK7E7DKLUJ4,7G5E3,"2200 Hicks RD STE 101,Rolling Meadows, Illinois,60008-1216, United States","2200 Hicks Road,STE 101,Rolling Meadows, Illinois,60008, United States",http://govvas.com/,"Nov 22, 2009","Valentine U Akpata, Administrator","Valentine U Akpata, Staff Coordinator","Illinois, United States",Illinois 08
Staff U,WE CLEAN FOR U CORP,TY61GKMXH693,9FHN9,"5310 Hilltop Court,Fort Lee, New Jersey,07024-2211, United States","5310 Hilltop Court,Fort Lee, New Jersey,07024, United States",https://www.800-weclean4u.com/,"Sep 27, 2022","Yesenia Reyes, vice president","Michael Craig, Vice President","New Jersey, United States",New Jersey 05
Staff U,STAFF 4 U INC,V7QAJZK42GE1,8JGE5,"15064 Carrollton BLVD,STE 1,Carrollton, Virginia,23314-3582, United States","P O Box 712,Carrollton, Virginia,23314, United States",,"May 31, 2013",Tara McGee,Tara McGee,"Virginia, United States",Virginia 02
Staff U,DEFENSE CONTRACTING INC,FKZYBBYD3CJ7,7CNP6,"6175 Guardian Gtwy,STE R U,Aberdeen Proving Ground, Maryland,21005-1317, United States","6175 Guardian Gtwy,STE R U,Aberdeen Proving Ground, Maryland,21005-1317, United States",,"Sep 29, 2014","Evan N Jalbert, Sr.","Evan N Jalbert, Sr.","Maryland, United States",Maryland 01
"Stocastic, LLC",,,,"307 WASHINGTON AVENUE,SUITE 2200 A/B,TOWSON, MD,21204, USA",,,,,,,
"Stocastic, LLC",STOCASTIC LLC,L291S2FT3X95,7HMG4,"629 S Belnord AVE,Baltimore, Maryland,21224-3804, United States","629 S Belnord AVE,Baltimore, Maryland,21224-3804, United States",https://www.stocastic.com/,"Oct 8, 2015",Eric Hamrock,Eric Hamrock,"Delaware, United States",Maryland 07
