keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
E-communities,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
ESP Technologies,ERZIA TECHNOLOGIES S L,CNJERMMG2774,8892B,"Calle Josefina De La MAZA, 4 2 Plt,Santander,39012, Spain","Josefina De La Maza 4,Santander, Cantabria,39012, Spain",http://www.erzia.com/,"Dec 2, 2002","LUIS GARCIA, CEO",LUIS GARCIA,"(blank), Spain",Not Applicable
ESP Technologies,,,,"AVDA BETANZOS 57,MADRID,28029, ESP",,,,,,,
ESP Technologies,,,,"LUGAR UNIVERSITAT AUTONOMA DE BELLATERRA (EDIF EUREKA),CERDANYOLA DEL VALLES,08193, ESP",,,,,,,
ESP Technologies,,,,"CALLE EARLE OVINGTON (AERONAUTIC SUPPLIER), 24 NAV 1,LA RINCONADA,41309, ESP",,,,,,,
ESP Technologies,ANDAL BUILDING TECHNOLOGIES SL.,PW31JY1H1NF6,99UUB,"Calle Antonio Bergalo CASTELLANO, 1 Loc 1,Rota,11520, Spain","Calle Antonio Bergalo CASTELLANO, 1 Loc 1,Rota,11520, Spain",,"Jul 11, 2018",CRISTINA ARJONA BEJARANO,FRANCISCO J ESPANA MARQUEZ,"(blank), Spain",Not Applicable
F4,,,,"21726 Great Mills Rd,null,Lexington Park, MD,20653-3823, USA",,,,,,,
F4,,,,"1761 RED ROAD 55,ANNISTON, AL,36207-0319, USA",,,,,,,
F4,"JOHNSON ASSOCIATES SYSTEMS, INC",NR3DMNKSVUZ1,0P616,"900 Route 168 STE F4,Turnersville, New Jersey,08012-3209, United States","900 Route 168, Suite F4,Blackwood, New Jersey,08012-3209, United States",https://www.jasystemsinc.com/,"Jan 1, 1989",Hosea Johnson,Vickie Johnson,"Delaware, United States",New Jersey 01
F4,HC PHOTONICS CORP.,CW9ATM3LGA71,SW258,"4F,Keji 5TH RD. No 2,Hsinchu City,300, Taiwan","F4, NO.2, Technology RD. V,Hsinchu Science Park,Hsinchu City,30078, Taiwan",,"Jan 1, 2000","Karin Wu, Director",Kariin Wu,"(blank), Taiwan",Not Applicable
F4,CYRA VANESSA KEMP,PT4WMNQZCEJ5,9VX89,"570 5TH AVE APT F4,New Rochelle, New York,10801-2238, United States","570 5TH AVE APT F4,New Rochelle, New York,10801-2238, United States",,"Mar 25, 2024",Cyra Kemp,Cyra Kemp,"(blank), (blank)",New York 16
Fluid I/O,DEMMER INVESTMENTS I INC,FBJYEBB71JC5,62FX9,"12777 Claude CT,Bldg C,Denver, Colorado,80241-3828, United States","12777 Claude CT Bldg C,Thornton, Colorado,80241-3828, United States",http://www.intrexcorp.com/,"Mar 24, 2010","Peter Bonstrom, President","Peter Bonstrom, President","Michigan, United States",Colorado 08
Fluid I/O,"PETRAS AIR WORK INDUSTRIES, INC.",QHTSKW2D8MF1,01EV0,"906 Trinity Street,STE. I,Mission, Texas,78572-1623, United States","1141 Catalina Drive #265,#265,Livermore, California,94550, United States",http://www.reliantairpower.com/,"Aug 1, 1992",Robert O Cantu,Lisa Hemphill,"California, United States",Texas 15
"Funnel, Inc.",,,,"2706 W HOPKINS ST,PASCO, WA,99301-4735, USA",,,,,,,
"Funnel, Inc.",,,,"8843 Greenbelt Rd,null,Greenbelt, MD,20770-2451, USA",,,,,,,
"Funnel, Inc.",,,,"1055 N 3300 W,LAYTON, UT,84041-7168, USA",,,,,,,
"Funnel, Inc.",,,,"8800 Tidewater Trl,null,Urbanna, VA,23175, USA",,,,,,,
"Funnel, Inc.",,,,"1400 VETERANS MEMORIAL HWY SE,MABLETON, GA,30126, USA",,,,,,,
Gloria Zhang,"ASCENDING, INC.",N2VULU7Z6JY5,8KV57,"2751 Prosperity AVE STE 240,Fairfax, Virginia,22031-4342, United States","2751 Prosperity AVE,STE 240,Fairfax, Virginia,22031, United States",https://www.ascendingdc.com/,"Jul 16, 2018","Gloria Zhang, V.P., Operations","Gloria Zhang, V.P., Operations","Virginia, United States",Virginia 11
