keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
CAMP,"C&S PEST CONTROL CO, LLC",DNBPDHT1GR71,374G1,"1624 Hillcrest DR N,Watertown, South Dakota,57201-5748, United States","1624 Hillcrest DR,Watertown, South Dakota,57201-5748, United States",,"Mar 26, 2005",Tom S CAMP,TOM S Camp,"South Dakota, United States",South Dakota 00
CAMP,"CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA, INC.",W6ETX7HB78T5,6QNE7,"2230 Clay Lick RD,Nashville, Indiana,47448-8638, United States","2230 N. Clay Lick Road,Nashville, Indiana,47448-8338, United States",http://www.campranchoframasa.org/,"Jun 1, 1946",CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,"Indiana, United States",Indiana 09
CAMP,CAMP CROOK VOLUNTEER FIRE DEPARTMENT,N6U7MHXFZ7L4,3FR45,"13172 S. Camp Crook RD.,Camp Crook, South Dakota,57724-6001, United States","13172 S. Camp Crook RD,Camp Crook, South Dakota,57724-0062, United States",,"Feb 7, 1968",GEORGE Davis,JEAN Tennant,"South Dakota, United States",South Dakota 00
CAMP,CAMP POINT TOWNSHIP ROAD DISTRICT,KRK6P5M9RKE6,702N6,"303 S Jefferson ST,Camp Point, Illinois,62320, United States","PO Box 263,Camp Point, Illinois,62320-0263, United States",,"Jan 1, 1849","Bradley M Obert, Camp Point Township Road Commissioner","Bradley M Obert, Camp Point Township Road Commissioner","(blank), (blank)",Illinois 15
CDRD,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES MANAGEMENT,YU24LHCA8WL9,Y0325,"WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia","WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia",,"Jan 1, 1977",ESSAM YASSIN MOHAMMED,"Su Ching Tan, Grants and Contracts Manager","(blank), Philippines",Not Applicable
Cell Capture,VETERANS EZ INFO INC.,HH52KZGMV2Y6,6S6R0,"1901 1ST AVE,STE 192,San Diego, California,92101-2356, United States","1901 1ST Avenue,Suite 192,San Diego, California,92101-2356, United States",http://www.vetsez.com/,"Apr 19, 2012","Sanjay Dhar, Executive Vice President & CIO","Phonprapha Miner, Vice President, Operations","California, United States",California 50
Cell Capture,TERMINUS SOLUTIONS LLC,VE18EKTTGW47,97QX6,"1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States","1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States",https://www.terminus.llc/,"Nov 1, 2021","Brian James, COO","Michael Parrish, CEO","District Of Columbia, United States",District Of Columbia 98
ComSol Inc.,,,,"No46, 3rd Floor, Phoenix Pinnacle.,Ulsoor Road,Bengaluru,560042, IND",,,,,,,
ComSol Inc.,,,,"114 CRESCENT AVE. APT 3,PLAINFIELD, NJ,07060-1886, USA",,,,,,,
ComSol Inc.,"818 SOLUTIONS, LLC",H3EQB7YKZME6,9WWB6,"31411 Sandpiper Creek DR,Hockley, Texas,77447-5504, United States","12320 BARKER-CYPRESS RD,Suite 600-1063,Cypress, Texas,77429, United States",,"Sep 17, 2021",Jason Fortenberry,Jason Fortenberry,"Texas, United States",Texas 08
ComSol Inc.,"COMSOL, INC.",N3FKP2UJ5C21,1RCX0,"100 District AVE,Burlington, Massachusetts,01803-5042, United States","100 District Avenue,Burlington, Massachusetts,01803, United States",http://www.comsol.com/,"Nov 1, 1999",Susanne Kimball,Marci Baker,"Massachusetts, United States",Massachusetts 06
Control Innovations,ELECTRICAL CONTROL INNOVATIONS INC.,ZN3NKGNHERM8,5QDC1,"94-547 Ukee ST,STE 115,Waipahu, Hawaii,96797-4449, United States","P.O.BOX 894080,Mililani, Hawaii,96789-8080, United States",,"Oct 1, 2008","BENJAMIN GAMBOA, President","BENJAMIN GAMBOA, President","Hawaii, United States",Hawaii 01
Control Innovations,,,,,,,,,,,
Control Innovations,,,,,,,,,,,
Control Innovations,,,,,,,,,,,
Control Innovations,WASTE GAURD INNOVATIONS LLC,MEXREQNVHZ91,9WWV3,"38601 Orchard ST,Cherry Valley, California,92223-3638, United States","9473 Oak Creek RD,Cherry Valley, California,92223, United States",,"Feb 28, 2024","Marcial Y Carrillo Jr., President","Marcial Y Carrillo Jr., President","California, United States",California 41
Cric,,,,"4 50,CALLE 1,POPAYAN,(blank), COL",,,,,,,
Cric,,,,"859 ancienne route de l'eglise,Notre-Dame-de-Lourdes, QC,G0S 1T0, CAN",,,,,,,
Cric,CACHE REFUGEE AND IMMIGRANT CONNECTION (CRIC),GLQ4GCNH3DM5,(blank),"1115 N 200 E, STE 130,Logan, Utah,84341-7510, United States","PO Box 4413,Logan, Utah,84323, United States",,"Jun 30, 2014","Lorien Belton, Director of Finance and Operations","Daniel Beus, Executive Director","Utah, United States",Utah 01
CSI-PI,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
CSI-PI,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
CSI-PI,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
CSI-PI,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
CSI-PI,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Danny Cruz,"TD AVIATION CENTER, LLC",XWKPMA483EJ8,9FWH9,"5757 Alpha Road,STE 550,Dallas, Texas,75240-4670, United States","5757 Alpha Road,STE 550,Dallas, Texas,75240-4670, United States",https://www.tdaviationcenter.com/,"Jun 8, 2020","RICHARD MARINO, Sales","Danny Cruz, General Manager","Texas, United States",Texas 32
Danny Cruz,"FLORENCE CRITTENTON SERVICES OF ORANGE COUNTY, INC",FQ5KVM25RSN9,41TA8,"801 E Chapman AVE STE 203,Fullerton, California,92831-3846, United States","P.O. Box 9,Fullerton, California,92836-0009, United States",,"Jun 1, 1966","Danny cruz, CFO","Douglas J Yost, Chief Executive Office","California, United States",California 45
Danny Cruz,"METRO AEROSPACE, LLC",G4BTXBNN8475,7TLQ8,"1409 Botham Jean BLVD,STE 1007,Dallas, Texas,75215-6857, United States","1409 Botham Jean BLVD STE 1007,Dallas, Texas,75215-6857, United States",https://www.metroaerospace.com/,"Jan 14, 2016",Tim Watkins,Danny Kauffman,"Texas, United States",Texas 30
Data for the Social Good,,,,"815 16th Street NW,Ste 5080,Washington, DC,20006-4101, USA",,,,,,,
Data for the Social Good,THE H.A.B.I.T.S GROUP LLC,LRKAGNZB7P26,8EHB8,"6448 E Highway 290 STE B106,Austin, Texas,78723-1038, United States","6448 E Highway 290 STE B106,Austin, Texas,78723-1038, United States",https://www.thehabitsgroup.net/,"Dec 12, 2015",zach Johnson,"Shereena Johnson, VP of Education","Texas, United States",Texas 37
Data for the Social Good,FCN INC,JEANDJTZ8HJ3,0WU14,"12501 Ardennes AVE,STE 101,Rockville, Maryland,20852-1741, United States","12501 Ardennes AVE., STE. 101,Rockville, Maryland,20852-1741, United States",http://www.fcnit.com/,"Aug 1, 1991","ANIL KHATRI, CFO","ROBERT BROSEY, Director, Business Development","Maryland, United States",Maryland 08
Data for the Social Good,FCN INC,JEANDJTZ8HJ3,0WU14,"12501 Ardennes AVE,STE 101,Rockville, Maryland,20852-1741, United States","12501 Ardennes AVE., STE. 101,Rockville, Maryland,20852-1741, United States",http://www.fcnit.com/,"Aug 1, 1991","ANIL KHATRI, CFO","ROBERT BROSEY, Director, Business Development","Maryland, United States",Maryland 08
Data for the Social Good,FCN INC,JEANDJTZ8HJ3,0WU14,"12501 Ardennes AVE,STE 101,Rockville, Maryland,20852-1741, United States","12501 Ardennes AVE., STE. 101,Rockville, Maryland,20852-1741, United States",http://www.fcnit.com/,"Aug 1, 1991","ANIL KHATRI, CFO","ROBERT BROSEY, Director, Business Development","Maryland, United States",Maryland 08
Debbie Schwartz,UNITED CANVAS & SLING INC,SWA5LC1BP353,0FTF3,"511 Hoffman RD,Lincolnton, North Carolina,28092-8230, United States","PO Box 657,Lincolnton, North Carolina,28093, United States",,"Jan 1, 1967",ZACK SCHWARTZ,Lawrence SCHWARTZ,"North Carolina, United States",North Carolina 10
Debbie Schwartz,FARM FRESH PRODUCE INC,HNHYKLEMGUG5,9CSS5,"211 West Main ST,Faison, North Carolina,28341-8832, United States","PO Box 124,Faison, North Carolina,28341, United States",https://www.farm-fresh-produce.com/,"Oct 14, 2008","Debbie Fail, Accounting","Wayne Hildebrandt, Financial Controller","North Carolina, United States",North Carolina 03
Dynamic Safety Systems,"DYNAMIC PLANNING, LLC",WN92JQP66TK9,7B6C1,"19235 Highway 550,Montrose, Colorado,81403-8641, United States","19235 HWY 550,Montrose, Colorado,81403-8641, United States",https://www.dynamicplanning.co/,"Jan 2, 2015","Ethan E Mobley, Owner / President","Ethan E Mobley, Owner / President","Colorado, United States",Colorado 03
Dynamic Safety Systems,DYNAMIC PLANNING & RESPONSE LLC,S1SWK7E3VPA3,6JGV9,"145 Hoolako PL,Honolulu, Hawaii,96825-3519, United States","P.O. Box 256626,Honolulu, Hawaii,96825-9998, United States",http://www.dynapnr.com/,"Jul 11, 2011","Chelsea Y. Chae, Mr.","Chelsea Y. Chae, Mr.","Hawaii, United States",Hawaii 01
Dynamic Safety Systems,DYNAMIC GLOBAL SOLUTIONS LLC,KEY7QAYQVGP4,7NH02,"394 SW 205TH AVE,Pembroke Pines, Florida,33029-5012, United States","394 SW 205 AVE,Pembroke Pines, Florida,33029-5012, United States",https://www.dyngloballlc.com/,"Apr 13, 2016",Nathan . Cluff,Nathan Cluff,"Delaware, United States",Florida 25
Dynamic Safety Systems,"OXLEY ENTERPRISES, INC.",MQ9VUDJ7F2X1,1YEW4,"685 Garrisonville RD STE 101,Stafford, Virginia,22554-3700, United States","P.O. Box 1870,Stafford, Virginia,22555-1870, United States",https://https//WWW.OXLEYENTERPRISES.COM,"Mar 9, 2000","DR NICOLE OXLEY, CEO","Amanda Pittman, VP Finance","Virginia, United States",Virginia 07
Eager,THE COGI GROUP L.L.C.,JM7QYQV7YRY4,9N1U8,"24233 Newbury RD,Gaithersburg, Maryland,20882-4011, United States","24233 Newbury RD,Gaithersburg, Maryland,20882-4011, United States",,"Apr 18, 2023","Patrick Eager, President","Patrick Eager, President","Maryland, United States",Maryland 06
Eager,PARTNERS IN LEARNING INC,ZAK7ZUAZW7F7,89PM4,"1880 Glassboro RD,Williamstown, New Jersey,08094-8721, United States","1880 Glassboro RD,Williamstown, New Jersey,08094-8721, United States",,"Dec 31, 2000","Kristine Eager, Director of Business Operations","Kristine Eager, Director of Business Operations","New Jersey, United States",New Jersey 01
Eager,"BILL'S DISTRIBUTING, LTD",N9C6UKMY7ZX1,8DHP8,"5900 Packer DR NE,Menomonie, Wisconsin,54751-4940, United States","5900 Packer DR NE,Menomonie, Wisconsin,54751-4940, United States",,"Jan 1, 1981",Josh Eager,Josh Eager,"Wisconsin, United States",Wisconsin 03
Eager,"SILISIUMTECH, INC.",M2LPH8KT4E14,(blank),"4244 Yarmouth DR STE 1,Allison Park, Pennsylvania,15101-1568, United States","4244 Yarmouth DR STE 1,Allison Park, Pennsylvania,15101, United States",https://www.silisiumtech.com/,"Mar 3, 2023","Randy R Eager, Co-Founder and CEO","Randy R Eager, Co-Founder and CEO","Delaware, United States",Pennsylvania 17
Eager,,,,"7595 HOBGOOD RD,FAIRBURN, GA,30213-2621, USA",,,,,,,
E-communities,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
E-communities,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
E-communities,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
E-communities,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
E-communities,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
ESP Technologies,ERZIA TECHNOLOGIES S L,CNJERMMG2774,8892B,"Calle Josefina De La MAZA, 4 2 Plt,Santander,39012, Spain","Josefina De La Maza 4,Santander, Cantabria,39012, Spain",http://www.erzia.com/,"Dec 2, 2002","LUIS GARCIA, CEO",LUIS GARCIA,"(blank), Spain",Not Applicable
ESP Technologies,,,,"AVDA BETANZOS 57,MADRID,28029, ESP",,,,,,,
ESP Technologies,,,,"LUGAR UNIVERSITAT AUTONOMA DE BELLATERRA (EDIF EUREKA),CERDANYOLA DEL VALLES,08193, ESP",,,,,,,
ESP Technologies,,,,"CALLE EARLE OVINGTON (AERONAUTIC SUPPLIER), 24 NAV 1,LA RINCONADA,41309, ESP",,,,,,,
ESP Technologies,ANDAL BUILDING TECHNOLOGIES SL.,PW31JY1H1NF6,99UUB,"Calle Antonio Bergalo CASTELLANO, 1 Loc 1,Rota,11520, Spain","Calle Antonio Bergalo CASTELLANO, 1 Loc 1,Rota,11520, Spain",,"Jul 11, 2018",CRISTINA ARJONA BEJARANO,FRANCISCO J ESPANA MARQUEZ,"(blank), Spain",Not Applicable
F4,,,,"21726 Great Mills Rd,null,Lexington Park, MD,20653-3823, USA",,,,,,,
F4,,,,"1761 RED ROAD 55,ANNISTON, AL,36207-0319, USA",,,,,,,
F4,"JOHNSON ASSOCIATES SYSTEMS, INC",NR3DMNKSVUZ1,0P616,"900 Route 168 STE F4,Turnersville, New Jersey,08012-3209, United States","900 Route 168, Suite F4,Blackwood, New Jersey,08012-3209, United States",https://www.jasystemsinc.com/,"Jan 1, 1989",Hosea Johnson,Vickie Johnson,"Delaware, United States",New Jersey 01
F4,HC PHOTONICS CORP.,CW9ATM3LGA71,SW258,"4F,Keji 5TH RD. No 2,Hsinchu City,300, Taiwan","F4, NO.2, Technology RD. V,Hsinchu Science Park,Hsinchu City,30078, Taiwan",,"Jan 1, 2000","Karin Wu, Director",Kariin Wu,"(blank), Taiwan",Not Applicable
F4,CYRA VANESSA KEMP,PT4WMNQZCEJ5,9VX89,"570 5TH AVE APT F4,New Rochelle, New York,10801-2238, United States","570 5TH AVE APT F4,New Rochelle, New York,10801-2238, United States",,"Mar 25, 2024",Cyra Kemp,Cyra Kemp,"(blank), (blank)",New York 16
Fluid I/O,DEMMER INVESTMENTS I INC,FBJYEBB71JC5,62FX9,"12777 Claude CT,Bldg C,Denver, Colorado,80241-3828, United States","12777 Claude CT Bldg C,Thornton, Colorado,80241-3828, United States",http://www.intrexcorp.com/,"Mar 24, 2010","Peter Bonstrom, President","Peter Bonstrom, President","Michigan, United States",Colorado 08
Fluid I/O,"PETRAS AIR WORK INDUSTRIES, INC.",QHTSKW2D8MF1,01EV0,"906 Trinity Street,STE. I,Mission, Texas,78572-1623, United States","1141 Catalina Drive #265,#265,Livermore, California,94550, United States",http://www.reliantairpower.com/,"Aug 1, 1992",Robert O Cantu,Lisa Hemphill,"California, United States",Texas 15
"Funnel, Inc.",,,,"2706 W HOPKINS ST,PASCO, WA,99301-4735, USA",,,,,,,
"Funnel, Inc.",,,,"8843 Greenbelt Rd,null,Greenbelt, MD,20770-2451, USA",,,,,,,
"Funnel, Inc.",,,,"1055 N 3300 W,LAYTON, UT,84041-7168, USA",,,,,,,
"Funnel, Inc.",,,,"8800 Tidewater Trl,null,Urbanna, VA,23175, USA",,,,,,,
"Funnel, Inc.",,,,"1400 VETERANS MEMORIAL HWY SE,MABLETON, GA,30126, USA",,,,,,,
Gloria Zhang,"ASCENDING, INC.",N2VULU7Z6JY5,8KV57,"2751 Prosperity AVE STE 240,Fairfax, Virginia,22031-4342, United States","2751 Prosperity AVE,STE 240,Fairfax, Virginia,22031, United States",https://www.ascendingdc.com/,"Jul 16, 2018","Gloria Zhang, V.P., Operations","Gloria Zhang, V.P., Operations","Virginia, United States",Virginia 11
Halo Scientific,HALO SERVICE SOLUTIONS LTD,JA91JKGLMA69,U1YE9,"Halo House,Gipping WAY,Stowmarket,IP141GJ, United Kingdom","Halo House,Stowmarket, Suffolk,IP40 1GJ, United Kingdom",https://haloservicesolutions.com/,"Mar 19, 2001","Andrew Chipchase, Mr","Andrew Chipchase, Mr","(blank), United Kingdom",Not Applicable
Halo Scientific,"THE HALO TRUST USA, INC",PGYCBU47CU44,4BTP7,"1730 Rhode Island AVE NW STE 206,Washington, District Of Columbia,20036-3120, United States","1730 Rhode Island AVE NW STE 206,Washington, District Of Columbia,20036-3120, United States",https://www.halousa.org/,"Feb 22, 1999","Chris Whatley, Executive Director","Amasia Zargarian, Head of Government Affairs","Maryland, United States",District Of Columbia 98
Halo Scientific,MELLEVET LLC,MWMHV4UFCTC7,92GQ0,"70 Road 4980,Bloomfield, New Mexico,87413-7120, United States","70 Road 4980,Bloomfield, New Mexico,87413, United States",https://www.mellevet.com/,"Feb 27, 2020",Nate Vaughn,Eric Taylor,"New Mexico, United States",New Mexico 03
Halo Scientific,HALO CONSTRUCTION & RESTORATION LLC,LXJ7Q3GJ9554,9LVK4,"15269 Display CT,Rockville, Maryland,20850-1270, United States","13145 Brushwood WAY,Potomac, Maryland,20854, United States",https://www.halocr.net/,"Jan 25, 2019","David Lee, President","David Lee, President","Maryland, United States",Maryland 08
Halo Scientific,HALO SQUARED LLC,YSTKT8A3Y327,96ZX6,"1775 Parker RD SE # C210-507,Conyers, Georgia,30094-6654, United States","1775 Parker RD SE STE C210-507,Conyers, Georgia,30094-6654, United States",https://halo-squared.com/,"Oct 18, 2021",Valiscia Greenwell,Valiscia Greenwell,"Georgia, United States",Georgia 04
iDx,,,,"3 Germay Dr Ste 4,null,Wilmington, DE,19804-1127, USA",,,,,,,
iDx,,,,"1 ENTERPRISE,ALISO VIEJO, CA,92656-2606, USA",,,,,,,
iDx,VANASSE HANGEN BRUSTLIN INC,HYSEVD86MRT5,58UW5,"40 Idx DR,# 100,South Burlington, Vermont,05403-7771, United States","40 Idx DR # 100,South Burlington, Vermont,05403-7771, United States",http://vhb.com/,"Jan 1, 1979","DAVID SALADINO, Managing Director","DAVID SALADINO, Managing Director","Massachusetts, United States",Vermont 00
iDx,IDX CORP,VKKEDDSXQDL4,8KKS3,"2801 E Beltline AVE NE,Grand Rapids, Michigan,49525-9680, United States","2801 E. Beltline AVE. NE,Grand Rapids, Michigan,49525, United States",https://www.idxcorporation.com/,"Aug 18, 1999","Scott Stewart, VP Commercial","Jessica Burgett, Marketing Communications Manager","Delaware, United States",Michigan 03
iDx,,,,"41 IDX DR,SUITE 209,SOUTH BURLINGTON, VT,05403-7773, USA",,,,,,,
Illuminate,,,,"521 MAGNOLIA PARKWAY,BENBROOK, TX,76126, USA",,,,,,,
Illuminate,,,,"1109 S MASON AVE,CHICAGO, IL,60644-5341, USA",,,,,,,
Illuminate,,,,"105 N HAGGERTY RD,PLYMOUTH, MI,48170-1801, USA",,,,,,,
Illuminate,,,,"6020 SANMAR DR,SPRING HILL, TN,37174-1428, USA",,,,,,,
Illuminate,,,,"2727 PACES FERRY RD SE STE 750,null,ATLANTA, GA,30339, USA",,,,,,,
JAB,,,,"2736 ROOKS RD,DAVENPORT, FL,33837-9620, USA",,,,,,,
JAB,,,,"2853 COPE RD,NORWAY, SC,29113-9166, USA",,,,,,,
JAB,,,,"1103 W BROMPTON DR,PEARLAND, TX,77584-2203, USA",,,,,,,
JAB,,,,"3849 N SLATOR AVE,ODESSA, TX,79764-1315, USA",,,,,,,
JAB,,,,"643 S 1ST AVE,OTHELLO, WA,99344-1703, USA",,,,,,,
jeffrey cummings,"HARDSHELL LABS, INC.",URCJPUWW2G14,90DU2,"61313 Onaga Trail,Joshua Tree, California,92252-3181, United States","2647 Gateway Road,Suite 105-140,Carlsbad, California,92009, United States",https://www.hardshelllabs.com/,"Jul 24, 2014","Jeffrey Cummings, CFO","Jeffrey Cummings, CFO","Delaware, United States",California 23
LifeGene-Biomarks,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,7RTK5,"1612 AVE Ponce De Leon,San Juan, Puerto Rico,00909-1833, United States","1612 Avenida Ponce De Leon,First Floor,San Juan, Puerto Rico,00909-1833, United States",,"Oct 5, 2009",Rafael Guerrero-Preston,Rafael Guerrero-Preston,"Puerto Rico, United States",Puerto Rico 98
